HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ACCOUNT_NBR::VARCHAR~&~	~&~SUB_ACCT_NBR::VARCHAR~&~	~&~FIN_OBJECT_CD::VARCHAR~&~	~&~FIN_SUB_OBJ_CD::VARCHAR~&~	~&~POSITION_NBR::VARCHAR~&~	~&~EMPLID::VARCHAR~&~	~&~POS_CSF_CREATE_TM::TIMESTAMP~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~POS_CSF_DELETE_CD::VARCHAR~&~	~&~POS_CSF_AMT::DECIMAL~&~	~&~POS_CSF_FTE_QTY::DECIMAL~&~	~&~POS_CSF_TM_PCT::DECIMAL~&~	~&~POS_CSF_FNDSTAT_CD::VARCHAR~&~	~&~EMPL_RCD::DECIMAL~&~	~&~ERNCD::VARCHAR~&~	~&~ADDL_SEQ::DECIMAL~&~	~&~EFFDT::TIMESTAMP~&~	~&~EFFSEQ::DECIMAL~&~	~&~]HEADER
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631672'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00001007'~&~	~&~'0000001017'~&~	~&~'200705010000000000'~&~	~&~'3089F9B6BF23008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'15070.01'~&~	~&~'0.200000'~&~	~&~'20.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200705010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631672'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00007463'~&~	~&~'0000000676'~&~	~&~'200702050000000000'~&~	~&~'3089F9B6BEE7008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'36999.96'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'1'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200702010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631672'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00012392'~&~	~&~'0000000676'~&~	~&~'200702050000000000'~&~	~&~'3089F9B6BF5B008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'29494.40'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'V'~&~	~&~'1'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200609110000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631672'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00029560'~&~	~&~'0000001655'~&~	~&~'200608040000000000'~&~	~&~'3089F9B6BF05008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'27705.60'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631674'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00016117'~&~	~&~'0000000357'~&~	~&~'200607260000000000'~&~	~&~'3089F9B6BEF1008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'9175.00'~&~	~&~'0.050000'~&~	~&~'5.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631674'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00027131'~&~	~&~'0000001529'~&~	~&~'200702230000000000'~&~	~&~'3089F9B6BF24008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'10749.00'~&~	~&~'0.250000'~&~	~&~'25.000000'~&~	~&~'-'~&~	~&~'2'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200610010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631674'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00029123'~&~	~&~'0000001091'~&~	~&~'200611280000000000'~&~	~&~'3089F9B6BF39008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'38976.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'3'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200612010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631680'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00022769'~&~	~&~'0000001686'~&~	~&~'200607120000000000'~&~	~&~'3089F9B6BEC4008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'39762.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631680'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00022771'~&~	~&~'0000001641'~&~	~&~'200611140000000000'~&~	~&~'3089F9B6BF09008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'45048.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'1'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200609220000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631680'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00027133'~&~	~&~'0000001722'~&~	~&~'200607020000000000'~&~	~&~'3089F9B6BED2008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'36996.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631681'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00012200'~&~	~&~'0000000646'~&~	~&~'200701160000000000'~&~	~&~'3089F9B6BF4A008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'34673.60'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200701140000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631683'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00022259'~&~	~&~'0000000030'~&~	~&~'200607270000000000'~&~	~&~'3089F9B6BEC3008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'36000.00'~&~	~&~'0.600000'~&~	~&~'60.000000'~&~	~&~'-'~&~	~&~'1'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631683'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00028249'~&~	~&~'0000001699'~&~	~&~'200607110000000000'~&~	~&~'3089F9B6BEE8008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'35568.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'V'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200608010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631683'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00029072'~&~	~&~'0000001693'~&~	~&~'200607020000000000'~&~	~&~'3089F9B6BED6008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'35548.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631683'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00029301'~&~	~&~'0000001740'~&~	~&~'200702220000000000'~&~	~&~'3089F9B6BF64008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'6957.60'~&~	~&~'0.250000'~&~	~&~'25.000000'~&~	~&~'-'~&~	~&~'1'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200610230000000000'~&~	~&~'2'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631683'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00029657'~&~	~&~'0000000894'~&~	~&~'200607020000000000'~&~	~&~'3089F9B6BEDA008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'28309.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'1'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631684'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00017008'~&~	~&~'0000000362'~&~	~&~'200705010000000000'~&~	~&~'3089F9B6BF7A008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'7670.00'~&~	~&~'0.100000'~&~	~&~'10.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200705010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631684'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00012017'~&~	~&~'0000001487'~&~	~&~'200607020000000000'~&~	~&~'3089F9B6BE97008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'15423.00'~&~	~&~'0.500000'~&~	~&~'50.000000'~&~	~&~'-'~&~	~&~'1'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631685'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00012017'~&~	~&~'0000001487'~&~	~&~'200607020000000000'~&~	~&~'3089F9B6BE96008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'15423.00'~&~	~&~'0.500000'~&~	~&~'50.000000'~&~	~&~'-'~&~	~&~'1'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631686'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00012005'~&~	~&~'0000000167'~&~	~&~'200607020000000000'~&~	~&~'3089F9B6BE95008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'27706.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631686'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00023644'~&~	~&~'0000000846'~&~	~&~'200608290000000000'~&~	~&~'3089F9B6BF10008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'27227.20'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'7'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200608290000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631686'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00029655'~&~	~&~'0000000223'~&~	~&~'200701260000000000'~&~	~&~'3089F9B6BF4C008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'25001.60'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'6'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200701250000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631692'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00001002'~&~	~&~'0000000356'~&~	~&~'200607020000000000'~&~	~&~'3089F9B6BE17008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'31500.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631695'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00027131'~&~	~&~'0000001529'~&~	~&~'200702230000000000'~&~	~&~'3089F9B6BF66008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'21498.00'~&~	~&~'0.500000'~&~	~&~'50.000000'~&~	~&~'-'~&~	~&~'2'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200704010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4831301'~&~	~&~'-----'~&~	~&~'2480'~&~	~&~'---'~&~	~&~'00008376'~&~	~&~'0000001348'~&~	~&~'200701160000000000'~&~	~&~'3089F9B6BF2A008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'6619.42'~&~	~&~'0.147600'~&~	~&~'14.760000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RMO'~&~	~&~'0'~&~	~&~'200610010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4831402'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00001009'~&~	~&~'0000001723'~&~	~&~'200607240000000000'~&~	~&~'3089F9B6BEEC008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'42000.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200608010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4831402'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00030389'~&~	~&~'0000001723'~&~	~&~'200607240000000000'~&~	~&~'3089F9B6BEEF008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'42000.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200608010000000000'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4831498'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00000363'~&~	~&~'0000001280'~&~	~&~'200704250000000000'~&~	~&~'3089F9B6BF4B008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'24999.96'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200701010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4831498'~&~	~&~'-----'~&~	~&~'2480'~&~	~&~'---'~&~	~&~'00008376'~&~	~&~'0000001348'~&~	~&~'200610110000000000'~&~	~&~'3089F9B6BDA0008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'6619.42'~&~	~&~'0.147600'~&~	~&~'14.760000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RMO'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00000776'~&~	~&~'0000001616'~&~	~&~'200607020000000000'~&~	~&~'3089F9B6BEDF008CE043814FD881008C'~&~	~&~'1'~&~	~&~'P'~&~	~&~'38413.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'V'~&~	~&~'0'~&~	~&~'BDG'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00000900'~&~	~&~'0000001296'~&~	~&~'200609130000000000'~&~	~&~'3089F9B6BE1E008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'21792.92'~&~	~&~'0.506200'~&~	~&~'50.620000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00000945'~&~	~&~'0000000886'~&~	~&~'200703120000000000'~&~	~&~'3089F9B6BE1D008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'39000.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00001011'~&~	~&~'0000001397'~&~	~&~'200609180000000000'~&~	~&~'3089F9B6BF1B008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'42999.96'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200610010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00022771'~&~	~&~'0000001641'~&~	~&~'200611140000000000'~&~	~&~'3089F9B6BF37008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'45048.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'1'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200611010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00022907'~&~	~&~'0000001676'~&~	~&~'200607020000000000'~&~	~&~'3089F9B6BEC6008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'29669.88'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200604240000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~'-----'~&~	~&~'2400'~&~	~&~'---'~&~	~&~'00028779'~&~	~&~'0000000760'~&~	~&~'200703120000000000'~&~	~&~'3089F9B6BF67008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'3986.01'~&~	~&~'0.090000'~&~	~&~'9.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'REG'~&~	~&~'0'~&~	~&~'200703010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00029998'~&~	~&~'0000001180'~&~	~&~'200703160000000000'~&~	~&~'3089F9B6BEDC008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'27227.20'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'8'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200606210000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00030068'~&~	~&~'0000001742'~&~	~&~'200610200000000000'~&~	~&~'3089F9B6BF2E008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'35984.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200610160000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~'ADMIN'~&~	~&~'2400'~&~	~&~'---'~&~	~&~'00028779'~&~	~&~'0000000760'~&~	~&~'200703120000000000'~&~	~&~'3089F9B6BF6B008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'3986.01'~&~	~&~'0.090000'~&~	~&~'9.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'REG'~&~	~&~'0'~&~	~&~'200703010000000000'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~'DERUY'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00022704'~&~	~&~'0000001672'~&~	~&~'200703150000000000'~&~	~&~'3089F9B6BF6E008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'38940.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'V'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200701010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~'DIMAR'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00000945'~&~	~&~'0000000886'~&~	~&~'200703120000000000'~&~	~&~'3089F9B6BF14008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'39000.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~'STOUT'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00029998'~&~	~&~'0000001180'~&~	~&~'200703160000000000'~&~	~&~'3089F9B6BF6F008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'27227.20'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'8'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200609110000000000'~&~	~&~'1'~&~	~&~]RECORD
