HEADER[~&~	~&~ENTITY_EMAIL_ID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ENTITY_ID::VARCHAR~&~	~&~ENT_TYP_CD::VARCHAR~&~	~&~EMAIL_TYP_CD::VARCHAR~&~	~&~EMAIL_ADDR::VARCHAR~&~	~&~DFLT_IND::VARCHAR~&~	~&~ACTV_IND::VARCHAR~&~	~&~LAST_UPDT_DT::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'KFS1539'~&~	~&~'KFS-TEM-KRIM-EMAIL-0400'~&~	~&~'1'~&~	~&~'KFS3408'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'jxhoskin@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1540'~&~	~&~'KFS-TEM-KRIM-EMAIL-0401'~&~	~&~'1'~&~	~&~'KFS1717'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'starnes@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1541'~&~	~&~'KFS-TEM-KRIM-EMAIL-0402'~&~	~&~'1'~&~	~&~'KFS2894'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'whyte@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1542'~&~	~&~'KFS-TEM-KRIM-EMAIL-0403'~&~	~&~'1'~&~	~&~'KFS3537'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'crodrigu@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1543'~&~	~&~'KFS-TEM-KRIM-EMAIL-0404'~&~	~&~'1'~&~	~&~'KFS3785'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'jxlinder@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1544'~&~	~&~'KFS-TEM-KRIM-EMAIL-0405'~&~	~&~'1'~&~	~&~'KFS2778'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'tguarino@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1545'~&~	~&~'KFS-TEM-KRIM-EMAIL-0406'~&~	~&~'1'~&~	~&~'KFS3517'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'mhaase@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1546'~&~	~&~'KFS-TEM-KRIM-EMAIL-0407'~&~	~&~'1'~&~	~&~'KFS2941'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'sxclower@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1547'~&~	~&~'KFS-TEM-KRIM-EMAIL-0408'~&~	~&~'1'~&~	~&~'KFS1686'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'howlett@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1548'~&~	~&~'KFS-TEM-KRIM-EMAIL-0409'~&~	~&~'1'~&~	~&~'KFS3015'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'jguillor@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1549'~&~	~&~'KFS-TEM-KRIM-EMAIL-0410'~&~	~&~'1'~&~	~&~'KFS3875'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'exmalek@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1550'~&~	~&~'KFS-TEM-KRIM-EMAIL-0411'~&~	~&~'1'~&~	~&~'KFS3474'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'oxleong@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1551'~&~	~&~'KFS-TEM-KRIM-EMAIL-0412'~&~	~&~'1'~&~	~&~'KFS1637'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'ctuck@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1552'~&~	~&~'KFS-TEM-KRIM-EMAIL-0413'~&~	~&~'1'~&~	~&~'KFS3134'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'stoole@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1553'~&~	~&~'KFS-TEM-KRIM-EMAIL-0414'~&~	~&~'1'~&~	~&~'KFS3544'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'dxmccart@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1554'~&~	~&~'KFS-TEM-KRIM-EMAIL-0415'~&~	~&~'1'~&~	~&~'KFS3841'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'dquick@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1555'~&~	~&~'KFS-TEM-KRIM-EMAIL-0416'~&~	~&~'1'~&~	~&~'KFS3869'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'epimente@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1556'~&~	~&~'KFS-TEM-KRIM-EMAIL-0417'~&~	~&~'1'~&~	~&~'KFS3811'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'jyfectea@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1557'~&~	~&~'KFS-TEM-KRIM-EMAIL-0418'~&~	~&~'1'~&~	~&~'KFS3210'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'fhogg@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1558'~&~	~&~'KFS-TEM-KRIM-EMAIL-0419'~&~	~&~'1'~&~	~&~'KFS1105'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'staley@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1559'~&~	~&~'KFS-TEM-KRIM-EMAIL-0420'~&~	~&~'1'~&~	~&~'KFS2851'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'mshackle@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1560'~&~	~&~'KFS-TEM-KRIM-EMAIL-0421'~&~	~&~'1'~&~	~&~'KFS3806'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'jywhitco@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1561'~&~	~&~'KFS-TEM-KRIM-EMAIL-0422'~&~	~&~'1'~&~	~&~'KFS1000'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'woods@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1562'~&~	~&~'KFS-TEM-KRIM-EMAIL-0423'~&~	~&~'1'~&~	~&~'KFS4031'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'fclyburn@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1563'~&~	~&~'KFS-TEM-KRIM-EMAIL-0424'~&~	~&~'1'~&~	~&~'KFS3672'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'dywoosle@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1564'~&~	~&~'KFS-TEM-KRIM-EMAIL-0425'~&~	~&~'1'~&~	~&~'KFS3976'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'cywertz@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1565'~&~	~&~'KFS-TEM-KRIM-EMAIL-0426'~&~	~&~'1'~&~	~&~'KFS2805'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'cymagill@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1566'~&~	~&~'KFS-TEM-KRIM-EMAIL-0427'~&~	~&~'1'~&~	~&~'KFS1081'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'earley@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1567'~&~	~&~'KFS-TEM-KRIM-EMAIL-0428'~&~	~&~'1'~&~	~&~'KFS2227'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'orton@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1568'~&~	~&~'KFS-TEM-KRIM-EMAIL-0429'~&~	~&~'1'~&~	~&~'KFS3892'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'fkirklan@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1569'~&~	~&~'KFS-TEM-KRIM-EMAIL-0430'~&~	~&~'1'~&~	~&~'KFS3598'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'cotowle@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1570'~&~	~&~'KFS-TEM-KRIM-EMAIL-0431'~&~	~&~'1'~&~	~&~'KFS3255'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'hykrug@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1571'~&~	~&~'KFS-TEM-KRIM-EMAIL-0432'~&~	~&~'1'~&~	~&~'KFS1172'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'mylovela@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1572'~&~	~&~'KFS-TEM-KRIM-EMAIL-0433'~&~	~&~'1'~&~	~&~'KFS1531'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'syfredri@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1573'~&~	~&~'KFS-TEM-KRIM-EMAIL-0434'~&~	~&~'1'~&~	~&~'KFS3234'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'symauldi@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1574'~&~	~&~'KFS-TEM-KRIM-EMAIL-0435'~&~	~&~'1'~&~	~&~'KFS3574'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'tlandes@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1575'~&~	~&~'KFS-TEM-KRIM-EMAIL-0436'~&~	~&~'1'~&~	~&~'KFS2986'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'mnaumann@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1576'~&~	~&~'KFS-TEM-KRIM-EMAIL-0437'~&~	~&~'1'~&~	~&~'KFS3270'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'cydowner@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1577'~&~	~&~'KFS-TEM-KRIM-EMAIL-0438'~&~	~&~'1'~&~	~&~'KFS3497'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'lyamey@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1578'~&~	~&~'KFS-TEM-KRIM-EMAIL-0439'~&~	~&~'1'~&~	~&~'KFS3859'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'jzarteag@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1579'~&~	~&~'KFS-TEM-KRIM-EMAIL-0440'~&~	~&~'1'~&~	~&~'KFS2819'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'jtipton@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1580'~&~	~&~'KFS-TEM-KRIM-EMAIL-0441'~&~	~&~'1'~&~	~&~'KFS2763'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'lseverso@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1581'~&~	~&~'KFS-TEM-KRIM-EMAIL-0442'~&~	~&~'1'~&~	~&~'KFS2655'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'riendeau@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1582'~&~	~&~'KFS-TEM-KRIM-EMAIL-0443'~&~	~&~'1'~&~	~&~'KFS3147'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'rdeen@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1583'~&~	~&~'KFS-TEM-KRIM-EMAIL-0444'~&~	~&~'1'~&~	~&~'KFS3294'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'crviolet@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1584'~&~	~&~'KFS-TEM-KRIM-EMAIL-0445'~&~	~&~'1'~&~	~&~'KFS1074'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'blackwoo@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1585'~&~	~&~'KFS-TEM-KRIM-EMAIL-0446'~&~	~&~'1'~&~	~&~'KFS3670'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'tmyles@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1586'~&~	~&~'KFS-TEM-KRIM-EMAIL-0447'~&~	~&~'1'~&~	~&~'KFS3291'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'trrodrig@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1587'~&~	~&~'KFS-TEM-KRIM-EMAIL-0448'~&~	~&~'1'~&~	~&~'KFS3334'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'gavent@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1588'~&~	~&~'KFS-TEM-KRIM-EMAIL-0449'~&~	~&~'1'~&~	~&~'KFS4004'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'grhayash@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1589'~&~	~&~'KFS-TEM-KRIM-EMAIL-0450'~&~	~&~'1'~&~	~&~'KFS2828'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'brsparks@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1590'~&~	~&~'KFS-TEM-KRIM-EMAIL-0451'~&~	~&~'1'~&~	~&~'KFS3310'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'arsergen@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1591'~&~	~&~'KFS-TEM-KRIM-EMAIL-0452'~&~	~&~'1'~&~	~&~'KFS2836'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'galley@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1592'~&~	~&~'KFS-TEM-KRIM-EMAIL-0453'~&~	~&~'1'~&~	~&~'KFS3498'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'cdupless@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1593'~&~	~&~'KFS-TEM-KRIM-EMAIL-0454'~&~	~&~'1'~&~	~&~'KFS3376'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'erbundy@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1594'~&~	~&~'KFS-TEM-KRIM-EMAIL-0455'~&~	~&~'1'~&~	~&~'KFS3424'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'pmcgee@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1595'~&~	~&~'KFS-TEM-KRIM-EMAIL-0456'~&~	~&~'1'~&~	~&~'KFS3290'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'bbilodea@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1596'~&~	~&~'KFS-TEM-KRIM-EMAIL-0457'~&~	~&~'1'~&~	~&~'KFS3333'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'hbeckwit@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1597'~&~	~&~'KFS-TEM-KRIM-EMAIL-0458'~&~	~&~'1'~&~	~&~'KFS3617'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'brmcgrew@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1598'~&~	~&~'KFS-TEM-KRIM-EMAIL-0459'~&~	~&~'1'~&~	~&~'KFS3416'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'dresquiv@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1599'~&~	~&~'KFS-TEM-KRIM-EMAIL-0460'~&~	~&~'1'~&~	~&~'KFS2787'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'dtowner@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1600'~&~	~&~'KFS-TEM-KRIM-EMAIL-0461'~&~	~&~'1'~&~	~&~'KFS2940'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'qpickel@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1601'~&~	~&~'KFS-TEM-KRIM-EMAIL-0462'~&~	~&~'1'~&~	~&~'KFS3418'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'rrdicken@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1602'~&~	~&~'KFS-TEM-KRIM-EMAIL-0463'~&~	~&~'1'~&~	~&~'KFS3986'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'rkirkend@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1603'~&~	~&~'KFS-TEM-KRIM-EMAIL-0464'~&~	~&~'1'~&~	~&~'KFS3881'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'hrshuber@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1604'~&~	~&~'KFS-TEM-KRIM-EMAIL-0465'~&~	~&~'1'~&~	~&~'KFS3006'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'brgodsey@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1605'~&~	~&~'KFS-TEM-KRIM-EMAIL-0466'~&~	~&~'1'~&~	~&~'KFS3554'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'arholley@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1606'~&~	~&~'KFS-TEM-KRIM-EMAIL-0467'~&~	~&~'1'~&~	~&~'KFS2981'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'jhayashi@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1607'~&~	~&~'KFS-TEM-KRIM-EMAIL-0468'~&~	~&~'1'~&~	~&~'KFS3736'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'braviles@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1608'~&~	~&~'KFS-TEM-KRIM-EMAIL-0469'~&~	~&~'1'~&~	~&~'KFS3751'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'bpfister@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1609'~&~	~&~'KFS-TEM-KRIM-EMAIL-0470'~&~	~&~'1'~&~	~&~'KFS1056'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'cschase@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1610'~&~	~&~'KFS-TEM-KRIM-EMAIL-0471'~&~	~&~'1'~&~	~&~'KFS3109'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'aatwood@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1611'~&~	~&~'KFS-TEM-KRIM-EMAIL-0472'~&~	~&~'1'~&~	~&~'KFS3479'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'tboutte@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1612'~&~	~&~'KFS-TEM-KRIM-EMAIL-0473'~&~	~&~'1'~&~	~&~'KFS2875'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'butt@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1613'~&~	~&~'KFS-TEM-KRIM-EMAIL-0474'~&~	~&~'1'~&~	~&~'KFS1441'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'jsalford@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1614'~&~	~&~'KFS-TEM-KRIM-EMAIL-0475'~&~	~&~'1'~&~	~&~'KFS2236'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'jsickes@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1615'~&~	~&~'KFS-TEM-KRIM-EMAIL-0476'~&~	~&~'1'~&~	~&~'KFS3845'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'gsams@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1616'~&~	~&~'KFS-TEM-KRIM-EMAIL-0477'~&~	~&~'1'~&~	~&~'KFS2950'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'purdy@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1617'~&~	~&~'KFS-TEM-KRIM-EMAIL-0478'~&~	~&~'1'~&~	~&~'KFS2775'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'ssales@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1618'~&~	~&~'KFS-TEM-KRIM-EMAIL-0479'~&~	~&~'1'~&~	~&~'KFS3836'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'ssred@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1619'~&~	~&~'KFS-TEM-KRIM-EMAIL-0480'~&~	~&~'1'~&~	~&~'KFS2694'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'cholly@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1620'~&~	~&~'KFS-TEM-KRIM-EMAIL-0481'~&~	~&~'1'~&~	~&~'KFS3302'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'gshaugh@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1621'~&~	~&~'KFS-TEM-KRIM-EMAIL-0482'~&~	~&~'1'~&~	~&~'KFS1124'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'coreal@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1622'~&~	~&~'KFS-TEM-KRIM-EMAIL-0483'~&~	~&~'1'~&~	~&~'KFS1065'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'grindle@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
