HEADER[~&~	~&~ENTITY_NM_ID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ENTITY_ID::VARCHAR~&~	~&~NM_TYP_CD::VARCHAR~&~	~&~FIRST_NM::VARCHAR~&~	~&~MIDDLE_NM::VARCHAR~&~	~&~LAST_NM::VARCHAR~&~	~&~SUFFIX_NM::VARCHAR~&~	~&~PREFIX_NM::VARCHAR~&~	~&~DFLT_IND::VARCHAR~&~	~&~ACTV_IND::VARCHAR~&~	~&~LAST_UPDT_DT::TIMESTAMP~&~	~&~TITLE_NM::VARCHAR~&~	~&~NOTE_MSG::VARCHAR~&~	~&~NM_CHNG_DT::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'KFS2772'~&~	~&~'KFS2772'~&~	~&~'1'~&~	~&~'KFS2772'~&~	~&~'PRFR'~&~	~&~'VERNA'~&~	~&~'Q'~&~	~&~'STROUD'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2773'~&~	~&~'KFS2773'~&~	~&~'1'~&~	~&~'KFS2773'~&~	~&~'PRFR'~&~	~&~'MARQUIS'~&~	~&~'O'~&~	~&~'MCBEE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2774'~&~	~&~'KFS2774'~&~	~&~'1'~&~	~&~'KFS2774'~&~	~&~'PRFR'~&~	~&~'NEAL'~&~	~&~'K'~&~	~&~'APPLETON'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2775'~&~	~&~'KFS2775'~&~	~&~'1'~&~	~&~'KFS2775'~&~	~&~'PRFR'~&~	~&~'STUART'~&~	~&~'S'~&~	~&~'SALES'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2776'~&~	~&~'KFS2776'~&~	~&~'1'~&~	~&~'KFS2776'~&~	~&~'PRFR'~&~	~&~'GREGG'~&~	~&~'O'~&~	~&~'POOLE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2777'~&~	~&~'KFS2777'~&~	~&~'1'~&~	~&~'KFS2777'~&~	~&~'PRFR'~&~	~&~'KITTY'~&~	~&~'Q'~&~	~&~'JACINTO'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2778'~&~	~&~'KFS2778'~&~	~&~'1'~&~	~&~'KFS2778'~&~	~&~'PRFR'~&~	~&~'TRACIE'~&~	~&~'X'~&~	~&~'GUARINO'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2779'~&~	~&~'KFS2779'~&~	~&~'1'~&~	~&~'KFS2779'~&~	~&~'PRFR'~&~	~&~'EMILE'~&~	~&~'L'~&~	~&~'GRAFF'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2780'~&~	~&~'KFS2780'~&~	~&~'1'~&~	~&~'KFS2780'~&~	~&~'PRFR'~&~	~&~'HAROLD'~&~	~&~'F'~&~	~&~'FINCHER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2781'~&~	~&~'KFS2781'~&~	~&~'1'~&~	~&~'KFS2781'~&~	~&~'PRFR'~&~	~&~'JEFFRY'~&~	~&~'F'~&~	~&~'VELASQUEZ'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2782'~&~	~&~'KFS2782'~&~	~&~'1'~&~	~&~'KFS2782'~&~	~&~'PRFR'~&~	~&~'RENE'~&~	~&~'K'~&~	~&~'RUMSEY'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2783'~&~	~&~'KFS2783'~&~	~&~'1'~&~	~&~'KFS2783'~&~	~&~'PRFR'~&~	~&~'DALE'~&~	~&~'A'~&~	~&~'BAER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2784'~&~	~&~'KFS2784'~&~	~&~'1'~&~	~&~'KFS2784'~&~	~&~'PRFR'~&~	~&~'KATE'~&~	~&~'P'~&~	~&~'COSBY'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2785'~&~	~&~'KFS2785'~&~	~&~'1'~&~	~&~'KFS2785'~&~	~&~'PRFR'~&~	~&~'JUDITH'~&~	~&~'J'~&~	~&~'STITT'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2786'~&~	~&~'KFS2786'~&~	~&~'1'~&~	~&~'KFS2786'~&~	~&~'PRFR'~&~	~&~'DOMINIQUE'~&~	~&~'H'~&~	~&~'WILMOT'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2787'~&~	~&~'KFS2787'~&~	~&~'1'~&~	~&~'KFS2787'~&~	~&~'PRFR'~&~	~&~'DESMOND'~&~	~&~'R'~&~	~&~'TOWNER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2788'~&~	~&~'KFS2788'~&~	~&~'1'~&~	~&~'KFS2788'~&~	~&~'PRFR'~&~	~&~'LINDSEY'~&~	~&~'X'~&~	~&~'SAVINO'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2789'~&~	~&~'KFS2789'~&~	~&~'1'~&~	~&~'KFS2789'~&~	~&~'PRFR'~&~	~&~'CHARITY'~&~	~&~'J'~&~	~&~'SISCO'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2790'~&~	~&~'KFS2790'~&~	~&~'1'~&~	~&~'KFS2790'~&~	~&~'PRFR'~&~	~&~'WILLIE'~&~	~&~'T'~&~	~&~'PARKE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2791'~&~	~&~'KFS2791'~&~	~&~'1'~&~	~&~'KFS2791'~&~	~&~'PRFR'~&~	~&~'SHEILA'~&~	~&~'F'~&~	~&~'CASE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2792'~&~	~&~'KFS2792'~&~	~&~'1'~&~	~&~'KFS2792'~&~	~&~'PRFR'~&~	~&~'DARWIN'~&~	~&~'X'~&~	~&~'WOOD'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2793'~&~	~&~'KFS2793'~&~	~&~'1'~&~	~&~'KFS2793'~&~	~&~'PRFR'~&~	~&~'ELVA'~&~	~&~'J'~&~	~&~'LOFTIN'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2794'~&~	~&~'KFS2794'~&~	~&~'1'~&~	~&~'KFS2794'~&~	~&~'PRFR'~&~	~&~'JAMAAL'~&~	~&~'P'~&~	~&~'BURRESS'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2795'~&~	~&~'KFS2795'~&~	~&~'1'~&~	~&~'KFS2795'~&~	~&~'PRFR'~&~	~&~'TEDDY'~&~	~&~'L'~&~	~&~'BYRON'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2796'~&~	~&~'KFS2796'~&~	~&~'1'~&~	~&~'KFS2796'~&~	~&~'PRFR'~&~	~&~'KENDALL'~&~	~&~'K'~&~	~&~'ROSE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2797'~&~	~&~'KFS2797'~&~	~&~'1'~&~	~&~'KFS2797'~&~	~&~'PRFR'~&~	~&~'MARTIN'~&~	~&~'C'~&~	~&~'HAGOOD'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2798'~&~	~&~'KFS2798'~&~	~&~'1'~&~	~&~'KFS2798'~&~	~&~'PRFR'~&~	~&~'CORINNE'~&~	~&~'T'~&~	~&~'CAMPO'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2799'~&~	~&~'KFS2799'~&~	~&~'1'~&~	~&~'KFS2799'~&~	~&~'PRFR'~&~	~&~'DION'~&~	~&~'G'~&~	~&~'RINGER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2800'~&~	~&~'KFS2800'~&~	~&~'1'~&~	~&~'KFS2800'~&~	~&~'PRFR'~&~	~&~'LEO'~&~	~&~'E'~&~	~&~'STURGILL'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2801'~&~	~&~'KFS2801'~&~	~&~'1'~&~	~&~'KFS2801'~&~	~&~'PRFR'~&~	~&~'JUNIOR'~&~	~&~'Q'~&~	~&~'LAUER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2802'~&~	~&~'KFS2802'~&~	~&~'1'~&~	~&~'KFS2802'~&~	~&~'PRFR'~&~	~&~'ANGEL'~&~	~&~'X'~&~	~&~'WITTER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2803'~&~	~&~'KFS2803'~&~	~&~'1'~&~	~&~'KFS2803'~&~	~&~'PRFR'~&~	~&~'MELANIE'~&~	~&~'Z'~&~	~&~'TEDESCO'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2804'~&~	~&~'KFS2804'~&~	~&~'1'~&~	~&~'KFS2804'~&~	~&~'PRFR'~&~	~&~'KATHRINE'~&~	~&~'E'~&~	~&~'KNOWLES'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2805'~&~	~&~'KFS2805'~&~	~&~'1'~&~	~&~'KFS2805'~&~	~&~'PRFR'~&~	~&~'CASSIE'~&~	~&~'Y'~&~	~&~'MAGILL'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2806'~&~	~&~'KFS2806'~&~	~&~'1'~&~	~&~'KFS2806'~&~	~&~'PRFR'~&~	~&~'THELMA'~&~	~&~'X'~&~	~&~'BUMGARNER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2807'~&~	~&~'KFS2807'~&~	~&~'1'~&~	~&~'KFS2807'~&~	~&~'PRFR'~&~	~&~'MAE'~&~	~&~'U'~&~	~&~'DAY'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2808'~&~	~&~'KFS2808'~&~	~&~'1'~&~	~&~'KFS2808'~&~	~&~'PRFR'~&~	~&~'ELNORA'~&~	~&~'P'~&~	~&~'FARMER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2809'~&~	~&~'KFS2809'~&~	~&~'1'~&~	~&~'KFS2809'~&~	~&~'PRFR'~&~	~&~'STACI'~&~	~&~'S'~&~	~&~'STIDHAM'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2810'~&~	~&~'KFS2810'~&~	~&~'1'~&~	~&~'KFS2810'~&~	~&~'PRFR'~&~	~&~'OWEN'~&~	~&~'M'~&~	~&~'VEGA'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2811'~&~	~&~'KFS2811'~&~	~&~'1'~&~	~&~'KFS2811'~&~	~&~'PRFR'~&~	~&~'PHIL'~&~	~&~'Y'~&~	~&~'BLADES'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2812'~&~	~&~'KFS2812'~&~	~&~'1'~&~	~&~'KFS2812'~&~	~&~'PRFR'~&~	~&~'SANDY'~&~	~&~'F'~&~	~&~'BROTHERTON'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2813'~&~	~&~'KFS2813'~&~	~&~'1'~&~	~&~'KFS2813'~&~	~&~'PRFR'~&~	~&~'BROOKE'~&~	~&~'M'~&~	~&~'LANG'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2814'~&~	~&~'KFS2814'~&~	~&~'1'~&~	~&~'KFS2814'~&~	~&~'PRFR'~&~	~&~'CHRISTA'~&~	~&~'E'~&~	~&~'FERRARO'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2815'~&~	~&~'KFS2815'~&~	~&~'1'~&~	~&~'KFS2815'~&~	~&~'PRFR'~&~	~&~'WALLACE'~&~	~&~'C'~&~	~&~'ADAMSKI'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2816'~&~	~&~'KFS2816'~&~	~&~'1'~&~	~&~'KFS2816'~&~	~&~'PRFR'~&~	~&~'HALLIE'~&~	~&~'A'~&~	~&~'BYNUM'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2817'~&~	~&~'KFS2817'~&~	~&~'1'~&~	~&~'KFS2817'~&~	~&~'PRFR'~&~	~&~'TERRENCE'~&~	~&~'G'~&~	~&~'WATSON'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2818'~&~	~&~'KFS2818'~&~	~&~'1'~&~	~&~'KFS2818'~&~	~&~'PRFR'~&~	~&~'DELMAR'~&~	~&~'M'~&~	~&~'FLOWERS'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2819'~&~	~&~'KFS2819'~&~	~&~'1'~&~	~&~'KFS2819'~&~	~&~'PRFR'~&~	~&~'JACQUELINE'~&~	~&~'Z'~&~	~&~'TIPTON'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2820'~&~	~&~'KFS2820'~&~	~&~'1'~&~	~&~'KFS2820'~&~	~&~'PRFR'~&~	~&~'SHAUNA'~&~	~&~'M'~&~	~&~'MOFFATT'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2821'~&~	~&~'KFS2821'~&~	~&~'1'~&~	~&~'KFS2821'~&~	~&~'PRFR'~&~	~&~'GUS'~&~	~&~'M'~&~	~&~'SWITZER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2822'~&~	~&~'KFS2822'~&~	~&~'1'~&~	~&~'KFS2822'~&~	~&~'PRFR'~&~	~&~'LINWOOD'~&~	~&~'K'~&~	~&~'MULKEY'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2823'~&~	~&~'KFS2823'~&~	~&~'1'~&~	~&~'KFS2823'~&~	~&~'PRFR'~&~	~&~'JOSEFA'~&~	~&~'W'~&~	~&~'CHURCH'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2824'~&~	~&~'KFS2824'~&~	~&~'1'~&~	~&~'KFS2824'~&~	~&~'PRFR'~&~	~&~'SHAWN'~&~	~&~'B'~&~	~&~'MOORMAN'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2825'~&~	~&~'KFS2825'~&~	~&~'1'~&~	~&~'KFS2825'~&~	~&~'PRFR'~&~	~&~'JULIAN'~&~	~&~'I'~&~	~&~'MOSER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2826'~&~	~&~'KFS2826'~&~	~&~'1'~&~	~&~'KFS2826'~&~	~&~'PRFR'~&~	~&~'MYRON'~&~	~&~'F'~&~	~&~'CHANG'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2827'~&~	~&~'KFS2827'~&~	~&~'1'~&~	~&~'KFS2827'~&~	~&~'PRFR'~&~	~&~'JOHNIE'~&~	~&~'S'~&~	~&~'STEPHEN'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2828'~&~	~&~'KFS2828'~&~	~&~'1'~&~	~&~'KFS2828'~&~	~&~'PRFR'~&~	~&~'BOB'~&~	~&~'R'~&~	~&~'SPARKS'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2829'~&~	~&~'KFS2829'~&~	~&~'1'~&~	~&~'KFS2829'~&~	~&~'PRFR'~&~	~&~'ANDERSON'~&~	~&~'D'~&~	~&~'BURWELL'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2830'~&~	~&~'KFS2830'~&~	~&~'1'~&~	~&~'KFS2830'~&~	~&~'PRFR'~&~	~&~'DELIA'~&~	~&~'E'~&~	~&~'MOTLEY'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2831'~&~	~&~'KFS2831'~&~	~&~'1'~&~	~&~'KFS2831'~&~	~&~'PRFR'~&~	~&~'WILEY'~&~	~&~'T'~&~	~&~'LEAK'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2832'~&~	~&~'KFS2832'~&~	~&~'1'~&~	~&~'KFS2832'~&~	~&~'PRFR'~&~	~&~'TAD'~&~	~&~'T'~&~	~&~'HATCHETT'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2833'~&~	~&~'KFS2833'~&~	~&~'1'~&~	~&~'KFS2833'~&~	~&~'PRFR'~&~	~&~'WHITNEY'~&~	~&~'G'~&~	~&~'CARO'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2834'~&~	~&~'KFS2834'~&~	~&~'1'~&~	~&~'KFS2834'~&~	~&~'PRFR'~&~	~&~'JACKIE'~&~	~&~'M'~&~	~&~'LACHANCE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2835'~&~	~&~'KFS2835'~&~	~&~'1'~&~	~&~'KFS2835'~&~	~&~'PRFR'~&~	~&~'PATTI'~&~	~&~'V'~&~	~&~'POTTER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2836'~&~	~&~'KFS2836'~&~	~&~'1'~&~	~&~'KFS2836'~&~	~&~'PRFR'~&~	~&~'GEOFFREY'~&~	~&~'R'~&~	~&~'ALLEY'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2837'~&~	~&~'KFS2837'~&~	~&~'1'~&~	~&~'KFS2837'~&~	~&~'PRFR'~&~	~&~'ELBERT'~&~	~&~'D'~&~	~&~'RUBIO'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2838'~&~	~&~'KFS2838'~&~	~&~'1'~&~	~&~'KFS2838'~&~	~&~'PRFR'~&~	~&~'KERI'~&~	~&~'P'~&~	~&~'TOWNER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
