HEADER[~&~	~&~ENTITY_PHONE_ID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ENTITY_ID::VARCHAR~&~	~&~ENT_TYP_CD::VARCHAR~&~	~&~PHONE_TYP_CD::VARCHAR~&~	~&~PHONE_NBR::VARCHAR~&~	~&~PHONE_EXTN_NBR::VARCHAR~&~	~&~POSTAL_CNTRY_CD::VARCHAR~&~	~&~DFLT_IND::VARCHAR~&~	~&~ACTV_IND::VARCHAR~&~	~&~LAST_UPDT_DT::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'10409'~&~	~&~'KFS-TEM-KRIM-PHONE-0790'~&~	~&~'1'~&~	~&~'KFS4000'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10410'~&~	~&~'KFS-TEM-KRIM-PHONE-0791'~&~	~&~'1'~&~	~&~'KFS3963'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10411'~&~	~&~'KFS-TEM-KRIM-PHONE-0792'~&~	~&~'1'~&~	~&~'KFS3622'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10412'~&~	~&~'KFS-TEM-KRIM-PHONE-0793'~&~	~&~'1'~&~	~&~'KFS2951'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10413'~&~	~&~'KFS-TEM-KRIM-PHONE-0794'~&~	~&~'1'~&~	~&~'KFS2848'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10414'~&~	~&~'KFS-TEM-KRIM-PHONE-0795'~&~	~&~'1'~&~	~&~'KFS3938'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10415'~&~	~&~'KFS-TEM-KRIM-PHONE-0796'~&~	~&~'1'~&~	~&~'KFS1138'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10416'~&~	~&~'KFS-TEM-KRIM-PHONE-0797'~&~	~&~'1'~&~	~&~'KFS3049'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10417'~&~	~&~'KFS-TEM-KRIM-PHONE-0798'~&~	~&~'1'~&~	~&~'KFS3486'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10418'~&~	~&~'KFS-TEM-KRIM-PHONE-0799'~&~	~&~'1'~&~	~&~'KFS3593'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10419'~&~	~&~'KFS-TEM-KRIM-PHONE-0800'~&~	~&~'1'~&~	~&~'KFS3858'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10420'~&~	~&~'KFS-TEM-KRIM-PHONE-0801'~&~	~&~'1'~&~	~&~'KFS2779'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10421'~&~	~&~'KFS-TEM-KRIM-PHONE-0802'~&~	~&~'1'~&~	~&~'KFS3965'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10422'~&~	~&~'KFS-TEM-KRIM-PHONE-0803'~&~	~&~'1'~&~	~&~'KFS1082'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10423'~&~	~&~'KFS-TEM-KRIM-PHONE-0804'~&~	~&~'1'~&~	~&~'KFS3308'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10424'~&~	~&~'KFS-TEM-KRIM-PHONE-0805'~&~	~&~'1'~&~	~&~'KFS1525'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10425'~&~	~&~'KFS-TEM-KRIM-PHONE-0806'~&~	~&~'1'~&~	~&~'KFS1102'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10426'~&~	~&~'KFS-TEM-KRIM-PHONE-0807'~&~	~&~'1'~&~	~&~'KFS3885'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10427'~&~	~&~'KFS-TEM-KRIM-PHONE-0808'~&~	~&~'1'~&~	~&~'KFS3227'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10428'~&~	~&~'KFS-TEM-KRIM-PHONE-0809'~&~	~&~'1'~&~	~&~'KFS4014'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10429'~&~	~&~'KFS-TEM-KRIM-PHONE-0810'~&~	~&~'1'~&~	~&~'KFS3615'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10430'~&~	~&~'KFS-TEM-KRIM-PHONE-0811'~&~	~&~'1'~&~	~&~'KFS1021'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10431'~&~	~&~'KFS-TEM-KRIM-PHONE-0812'~&~	~&~'1'~&~	~&~'KFS3808'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10432'~&~	~&~'KFS-TEM-KRIM-PHONE-0813'~&~	~&~'1'~&~	~&~'KFS3113'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10433'~&~	~&~'KFS-TEM-KRIM-PHONE-0814'~&~	~&~'1'~&~	~&~'KFS3794'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10434'~&~	~&~'KFS-TEM-KRIM-PHONE-0815'~&~	~&~'1'~&~	~&~'KFS3409'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10435'~&~	~&~'KFS-TEM-KRIM-PHONE-0816'~&~	~&~'1'~&~	~&~'KFS3671'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10436'~&~	~&~'KFS-TEM-KRIM-PHONE-0817'~&~	~&~'1'~&~	~&~'KFS2928'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10437'~&~	~&~'KFS-TEM-KRIM-PHONE-0818'~&~	~&~'1'~&~	~&~'KFS2834'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10438'~&~	~&~'KFS-TEM-KRIM-PHONE-0819'~&~	~&~'1'~&~	~&~'KFS1574'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10439'~&~	~&~'KFS-TEM-KRIM-PHONE-0820'~&~	~&~'1'~&~	~&~'KFS1032'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10440'~&~	~&~'KFS-TEM-KRIM-PHONE-0821'~&~	~&~'1'~&~	~&~'KFS1045'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10441'~&~	~&~'KFS-TEM-KRIM-PHONE-0822'~&~	~&~'1'~&~	~&~'KFS2810'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10442'~&~	~&~'KFS-TEM-KRIM-PHONE-0823'~&~	~&~'1'~&~	~&~'KFS3843'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10443'~&~	~&~'KFS-TEM-KRIM-PHONE-0824'~&~	~&~'1'~&~	~&~'KFS3852'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10444'~&~	~&~'KFS-TEM-KRIM-PHONE-0825'~&~	~&~'1'~&~	~&~'KFS3752'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10445'~&~	~&~'KFS-TEM-KRIM-PHONE-0826'~&~	~&~'1'~&~	~&~'KFS3444'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10446'~&~	~&~'KFS-TEM-KRIM-PHONE-0827'~&~	~&~'1'~&~	~&~'KFS3520'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10447'~&~	~&~'KFS-TEM-KRIM-PHONE-0828'~&~	~&~'1'~&~	~&~'KFS2821'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10448'~&~	~&~'KFS-TEM-KRIM-PHONE-0829'~&~	~&~'1'~&~	~&~'KFS2230'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10449'~&~	~&~'KFS-TEM-KRIM-PHONE-0830'~&~	~&~'1'~&~	~&~'KFS2957'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10450'~&~	~&~'KFS-TEM-KRIM-PHONE-0831'~&~	~&~'1'~&~	~&~'KFS3962'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10451'~&~	~&~'KFS-TEM-KRIM-PHONE-0832'~&~	~&~'1'~&~	~&~'KFS2818'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10452'~&~	~&~'KFS-TEM-KRIM-PHONE-0833'~&~	~&~'1'~&~	~&~'KFS3535'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10453'~&~	~&~'KFS-TEM-KRIM-PHONE-0834'~&~	~&~'1'~&~	~&~'KFS3061'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10454'~&~	~&~'KFS-TEM-KRIM-PHONE-0835'~&~	~&~'1'~&~	~&~'KFS4013'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10455'~&~	~&~'KFS-TEM-KRIM-PHONE-0836'~&~	~&~'1'~&~	~&~'KFS3273'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10456'~&~	~&~'KFS-TEM-KRIM-PHONE-0837'~&~	~&~'1'~&~	~&~'KFS1090'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10457'~&~	~&~'KFS-TEM-KRIM-PHONE-0838'~&~	~&~'1'~&~	~&~'KFS3933'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10458'~&~	~&~'KFS-TEM-KRIM-PHONE-0839'~&~	~&~'1'~&~	~&~'KFS2862'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10459'~&~	~&~'KFS-TEM-KRIM-PHONE-0840'~&~	~&~'1'~&~	~&~'KFS3744'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10460'~&~	~&~'KFS-TEM-KRIM-PHONE-0841'~&~	~&~'1'~&~	~&~'KFS3195'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10461'~&~	~&~'KFS-TEM-KRIM-PHONE-0842'~&~	~&~'1'~&~	~&~'KFS3609'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10462'~&~	~&~'KFS-TEM-KRIM-PHONE-0843'~&~	~&~'1'~&~	~&~'KFS1023'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10463'~&~	~&~'KFS-TEM-KRIM-PHONE-0844'~&~	~&~'1'~&~	~&~'KFS3043'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10464'~&~	~&~'KFS-TEM-KRIM-PHONE-0845'~&~	~&~'1'~&~	~&~'KFS2889'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10465'~&~	~&~'KFS-TEM-KRIM-PHONE-0846'~&~	~&~'1'~&~	~&~'KFS1047'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10466'~&~	~&~'KFS-TEM-KRIM-PHONE-0847'~&~	~&~'1'~&~	~&~'KFS4043'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10467'~&~	~&~'KFS-TEM-KRIM-PHONE-0848'~&~	~&~'1'~&~	~&~'KFS3094'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10468'~&~	~&~'KFS-TEM-KRIM-PHONE-0849'~&~	~&~'1'~&~	~&~'KFS3556'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10469'~&~	~&~'KFS-TEM-KRIM-PHONE-0850'~&~	~&~'1'~&~	~&~'KFS3601'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10470'~&~	~&~'KFS-TEM-KRIM-PHONE-0851'~&~	~&~'1'~&~	~&~'KFS2861'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10471'~&~	~&~'KFS-TEM-KRIM-PHONE-0852'~&~	~&~'1'~&~	~&~'KFS3654'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10472'~&~	~&~'KFS-TEM-KRIM-PHONE-0853'~&~	~&~'1'~&~	~&~'KFS3737'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10473'~&~	~&~'KFS-TEM-KRIM-PHONE-0854'~&~	~&~'1'~&~	~&~'KFS3007'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10474'~&~	~&~'KFS-TEM-KRIM-PHONE-0855'~&~	~&~'1'~&~	~&~'KFS3283'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10475'~&~	~&~'KFS-TEM-KRIM-PHONE-0856'~&~	~&~'1'~&~	~&~'KFS2783'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10476'~&~	~&~'KFS-TEM-KRIM-PHONE-0857'~&~	~&~'1'~&~	~&~'KFS2734'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10477'~&~	~&~'KFS-TEM-KRIM-PHONE-0858'~&~	~&~'1'~&~	~&~'KFS3504'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10478'~&~	~&~'KFS-TEM-KRIM-PHONE-0859'~&~	~&~'1'~&~	~&~'KFS3944'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10479'~&~	~&~'KFS-TEM-KRIM-PHONE-0860'~&~	~&~'1'~&~	~&~'KFS3769'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10480'~&~	~&~'KFS-TEM-KRIM-PHONE-0861'~&~	~&~'1'~&~	~&~'KFS3576'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10481'~&~	~&~'KFS-TEM-KRIM-PHONE-0862'~&~	~&~'1'~&~	~&~'KFS1337'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10482'~&~	~&~'KFS-TEM-KRIM-PHONE-0863'~&~	~&~'1'~&~	~&~'KFS3591'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10483'~&~	~&~'KFS-TEM-KRIM-PHONE-0864'~&~	~&~'1'~&~	~&~'KFS3050'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10484'~&~	~&~'KFS-TEM-KRIM-PHONE-0865'~&~	~&~'1'~&~	~&~'KFS3254'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10485'~&~	~&~'KFS-TEM-KRIM-PHONE-0866'~&~	~&~'1'~&~	~&~'KFS3384'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10486'~&~	~&~'KFS-TEM-KRIM-PHONE-0867'~&~	~&~'1'~&~	~&~'KFS3546'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
